Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description
1420;15;Housing;15.2;Households by Source of Lighting per 2011 Census in Percentage;Any other %
1421;15;Housing;15.2;Households by Source of Lighting per 2011 Census in Percentage;No Lighting %
1422;15;Housing;15.3;Households by Source Of Drinking Water per 2011 Census in Percentage;Total No. of households
1423;15;Housing;15.3;Households by Source Of Drinking Water per 2011 Census in Percentage;Tap,Source of Drinking Wate
1424;15;Housing;15.3;Households by Source Of Drinking Water per 2011 Census in Percentage;Well,Source of Drinking Wate
1425;15;Housing;15.3;Households by Source Of Drinking Water per 2011 Census in Percentage;Handpump,Source of Drinking Wate
1426;15;Housing;15.3;Households by Source Of Drinking Water per 2011 Census in Percentage;Tubewell,Source of Drinking Wate
1427;15;Housing;15.3;Households by Source of Drinking Water per 2011 Census in Percentage;Tank Pond Lake
1428;15;Housing;15.3;Households by Source of Drinking Water per 2011 Census in Percentage;Rivers Canals
1429;15;Housing;15.3;Households by Source of Drinking Water per 2011 Census in Percentage;Spring
1430;15;Housing;15.3;Households by Source of Drinking Water per 2011 Census in Percentage;Others
1431;15;Housing;15.4;Households by Type of Fuel used for Cooking per 2011 Census in Percentage;Total No.of households
1432;15;Housing;15.4;Households by Type of Fuel used for Cooking per 2011 Census in Percentage;Fire Wood
1433;15;Housing;15.4;Households by Type of Fuel used for Cooking per 2011 Census in Percentage;Kerosene
1434;15;Housing;15.4;Households by Type of Fuel used for Cooking per 2011 Census in Percentage;Lpg Png
1435;15;Housing;15.4;Households by Type of Fuel used for Cooking per 2011 Census in Percentage;Electricity
1436;15;Housing;15.4;Households by Type of Fuel used for Cooking per 2011 Census in Percentage;Bio-gas
1437;15;Housing;15.4;Households by Type of Fuel used for Cooking per 2011 Census in Percentage;Others
1438;15;Housing;15.4;Households by Type of Fuel used for Cooking per 2011 Census in Percentage;No Cooking
1439;15;Housing;15.5;No. of Houses Constructed under Basava Housing Scheme during 2019-20;Scheduled Castes
1440;15;Housing;15.5;No. of Houses Constructed under Basava Housing Scheme during 2019-20;Scheduled Tribes
1441;15;Housing;15.5;No. of Houses Constructed under Basava Housing Scheme during 2019-20;Minorities
1442;15;Housing;15.5;No. of Houses Constructed under Basava Housing Scheme during 2019-20;Others
1443;15;Housing;15.5;No. of Houses Constructed under Basava Housing Scheme during 2019-20;Total
1444;15;Housing;15.6;No. of Houses Constructed Under Dr. B.R.Ambedkar Nivasa Scheme during 2019-20;Rural,Scheduled Caste
1445;15;Housing;15.6;No. of Houses Constructed Under Dr. B.R.Ambedkar Nivasa Scheme during 2019-20;Urban,Scheduled Caste
1446;15;Housing;15.6;No. of Houses Constructed Under Dr. B.R.Ambedkar Nivasa Scheme during 2019-20;Total,Scheduled Caste
1447;15;Housing;15.6;No. of Houses Constructed Under Dr. B.R.Ambedkar Nivasa Scheme during 2019-20;Rural,Scheduled Tribes
1448;15;Housing;15.6;No. of Houses Constructed Under Dr. B.R.Ambedkar Nivasa Scheme during 2019-20;Urban,Scheduled Tribes
1449;15;Housing;15.6;No. of Houses Constructed Under Dr. B.R.Ambedkar Nivasa Scheme during 2019-20;Total,Scheduled Tribes
1450;15;Housing;15.6;No. of Houses Constructed Under Dr. B.R.Ambedkar Nivasa Scheme during 2019-20;Rural,Total SCs and STs
1451;15;Housing;15.6;No. of Houses Constructed Under Dr. B.R.Ambedkar Nivasa Scheme during 2019-20;Urban,Total SCs and STs
1452;15;Housing;15.6;No. of Houses Constructed Under Dr. B.R.Ambedkar Nivasa Scheme during 2019-20;Total,Total SCs and STs
1453;15;Housing;15.7;No. of Houses Constructed under Pmay Grameen Housing Scheme during 2019-20;Scheduled Castes
1454;15;Housing;15.7;No. of Houses Constructed under Pmay Grameen Housing Scheme during 2019-20;Scheduled Tribes
1455;15;Housing;15.7;No. of Houses Constructed under Pmay Grameen Housing Scheme during 2019-20;Minorities
1456;15;Housing;15.7;No. of Houses Constructed under Pmay Grameen Housing Scheme during 2019-20;Others
1457;15;Housing;15.7;No. of Houses Constructed under Pmay Grameen Housing Scheme during 2019-20;Total
1458;15;Housing;15.7;No. of Houses Constructed under Pmay Urban Housing Scheme during 2019-20;Scheduled Castes
1459;15;Housing;15.7;No. of Houses Constructed under Pmay Urban Housing Scheme during 2019-20;Scheduled Tribes
1460;15;Housing;15.7;No. of Houses Constructed under Pmay Urban Housing Scheme during 2019-20;Minorities
1461;15;Housing;15.7;No. of Houses Constructed under Pmay Urban Housing Scheme during 2019-20;Others
1462;15;Housing;15.7;No. of Houses Constructed under Pmay Urban Housing Scheme during 2019-20;Total
1463;15;Housing;15.8;No. of Houses Constructed under Devraj Urs Housing Scheme Gramin during 2019-20;Scheduled Castes
1464;15;Housing;15.8;No. of Houses Constructed under Devraj Urs Housing Scheme Gramin during 2019-20;Scheduled Tribes
1465;15;Housing;15.8;No. of Houses Constructed under Devraj Urs Housing Scheme Gramin during 2019-20;Minorities
1466;15;Housing;15.8;No. of Houses Constructed under Devraj Urs Housing Scheme Gramin during 2019-20;Others
1467;15;Housing;15.8;No. of Houses Constructed under Devraj Urs Housing Scheme Gramin during 2019-20;Total
1468;15;Housing;15.8;No. of Houses Constructed under Devraj Urs Housing Scheme Urban during 2019-20;Scheduled Castes
1469;15;Housing;15.8;No. of Houses Constructed under Devraj Urs Housing Scheme Urban during 2019-20;Scheduled Tribes
1470;15;Housing;15.8;No. of Houses Constructed under Devraj Urs Housing Scheme Urban during 2019-20;Minorities
1471;15;Housing;15.8;No. of Houses Constructed under Devraj Urs Housing Scheme Urban during 2019-20;Others
1472;15;Housing;15.8;No. of Houses Constructed under Devraj Urs Housing Scheme Urban during 2019-20;Total
1473;15;Housing;15.9;No. of Houses Constructed under Vajapayee Urban Housing Scheme during 2019-20;Scheduled Castes
1474;15;Housing;15.9;No. of Houses Constructed under Vajapayee Urban Housing Scheme during 2019-20;Scheduled Tribes
1475;15;Housing;15.9;No. of Houses Constructed under Vajapayee Urban Housing Scheme during 2019-20;Minorities
1476;15;Housing;15.9;No. of Houses Constructed under Vajapayee Urban Housing Scheme during 2019-20;Others
1477;15;Housing;15.9;No. of Houses Constructed under Vajapayee Urban Housing Scheme during 2019-20;Total
1478;16;Energy;16.1;No. of Electrified Villages Hamlets Sets on 31-03-2020;Beneficiries under Bhagyajyoti Kutirajyoti
1479;16;Energy;16.1;No. of Electrified Villages Hamlets Sets on 31-03-2020;Villages,Electrified
1480;16;Energy;16.1;No. of Electrified Villages Hamlets Sets on 31-03-2020;Hamlets,Electrified
1481;16;Energy;16.1;No. of Electrified Villages Hamlets Sets on 31-03-2020;I.p. Sets,Electrified
1482;16;Energy;16.1;No. of Electrified Villages Hamlets Sets on 31-03-2020;Villages,Non Electrified
1483;16;Energy;16.1;No. of Electrified Villages Hamlets Sets on 31-03-2020;Hamlets,Non Electrified
1484;16;Energy;16.1;No. of Electrified Villages Hamlets Sets on 31-03-2020;I.p. Sets,Non Electrified
1485;16;Energy;16.2;Sectorwise number of Electricity Consumers on 31-03-2020;Ht,Domestic
1486;16;Energy;16.2;Sectorwise number of Electricity Consumers on 31-03-2020;Lt,Domestic
1487;16;Energy;16.2;Sectorwise number of Electricity Consumers on 31-03-2020;Ht,Industrial
1488;16;Energy;16.2;Sectorwise number of Electricity Consumers on 31-03-2020;Lt,Industrial
1489;16;Energy;16.2;Sectorwise number of Electricity Consumers on 31-03-2020;Ht,Commercial Consumption
1490;16;Energy;16.2;Sectorwise number of Electricity Consumers on 31-03-2020;Lt,Commercial Consumption
1491;16;Energy;16.2;Sectorwise number of Electricity Consumers on 31-03-2020;Ht,I.p. Sets
1492;16;Energy;16.2;Sectorwise number of Electricity Consumers on 31-03-2020;Lt,I.p. Sets
1493;16;Energy;16.2;Sectorwise number of Electricity Consumers on 31-03-2020;Street Light Lt
1494;16;Energy;16.2;Sectorwise number of Electricity Consumers on 31-03-2020;Water supply Ht
1495;16;Energy;16.2;Sectorwise number of Electricity Consumers as on 31-03-2020;Lt,Water Supply
1496;16;Energy;16.2;Sectorwise number of Electricity Consumers as on 31-03-2020;Ht,Others
1497;16;Energy;16.2;Sectorwise number of Electricity Consumers as on 31-03-2020;Lt,Others
1498;16;Energy;16.2;Sectorwise number of Electricity Consumers as on 31-03-2020;Ht,Total
1499;16;Energy;16.2;Sectorwise number of Electricity Consumers as on 31-03-2020;Lt,Total
1500;16;Energy;16.2;Sectorwise number of Electricity Consumers as on 31-03-2020;Grand Total Ht Lt
1501;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Ht,Domestic,Consumption In Million Units
1502;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Lt,Domestic,Consumption In Million Units
1503;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Ht,Industrial,Consumption In Million Units
1504;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Lt,Industrial,Consumption In Million Units
1505;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Ht,Commercial Consumption,Consumption In Million Units
1506;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Lt,Commercial Consumption,Consumption In Million Units
1507;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Ht,I.p. Sets,Consumption In Million Units
1508;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Lt,I.p. Sets,Consumption In Million Units
1509;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Street Light,Consumption In Million Units
1510;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Ht,Water supply,Consumption In Million Units
1511;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Lt,Water supply,Consumption In Million Units
1512;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Others Electricity Consumption Ht,Consumption In Million Units
1513;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Others Lt,Consumption In Million Units
1514;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Ht,Total,Consumption In Million Units
1515;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Lt,Total,Consumption In Million Units
1516;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Grand Total Ht Lt,Consumption In Million Units
1517;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;% of Electricity Consumption by sets to Total Consumption,Consumption In Million Units
1518;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Ht,Income from Electricity consumption Rs. in Lakhs,Consumption In Million Units
1519;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Lt,Income from Electricity consumption Rs. in Lakhs,Consumption In Million Units
1520;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Grand Total Ht Lt,Income from Electricity consumption Rs. in Lakhs,Consumption In Million Units
1521;17;Other Information;17.1;Excise Shops and Consumption of Liquor 2019-20;Excise Shops In Nos
1522;17;Other Information;17.1;Excise Shops and Consumption of Liquor 2019-20;Iml Liquor,Consumption of Liquor In Lakh
1523;17;Other Information;17.1;Excise Shops and Consumption of Liquor 2019-20;Beer,Consumption of Liquor In Lakh
1524;17;Other Information;17.1;Excise Shops and Consumption of Liquor 2019-20;Income from Excise Rs. in Crores
1525;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Indira Gandhi National Old Age Pension Scheme
1526;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Indira Gandhi National Old Age Pension Scheme
1527;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Percentage to State Pensioners,Indira Gandhi National Old Age Pension Scheme
1528;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Indra Gandhi National Widow Pension Scheme
1529;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Indra Gandhi National Widow Pension Scheme
1530;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Percentage to State Pensioners,Indra Gandhi National Widow Pension Scheme
1531;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners Upto 75% Disability,Indira Gandhi National Disabled Pension Scheme
1532;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners Above 75% Disability,Indira Gandhi National Disabled Pension Scheme
1533;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Total,Indira Gandhi National Disabled Pension Scheme
1534;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Indira Gandhi National Disabled Pension Scheme
1535;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Percentage to State Pensioners,Indira Gandhi National Disabled Pension Scheme
1536;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Sandhya Suraksha
1537;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Sandhya Suraksha
1538;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Mythri Pension Scheme
1539;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Mythri Pension Scheme
1540;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Manaswini Pension Scheme
1541;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Manaswini Pension Scheme
1542;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Farmers widow Pension Scheme
1543;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Farmers widow Pension Scheme
1544;17;Other Information;17.3;Registration of Births and Deaths;Rural,Registration Units
1545;17;Other Information;17.3;Registration of Births and Deaths;Urban,Registration Units
1546;17;Other Information;17.3;Registration of Births and Deaths;Total,Registration Units
1547;17;Other Information;17.3;Registration of Births and Deaths;Male,Births,Registered events 2019
1548;17;Other Information;17.3;Registration of Births and Deaths;Female,Births,Registered events 2019
1549;17;Other Information;17.3;Registration of Births and Deaths;Transgender,Births,Registered events 2019
1550;17;Other Information;17.3;Registration of Births and Deaths;Total,Births,Registered events 2019
1551;17;Other Information;17.3;Registration of Births and Deaths;Male,Deaths,Registered events 2019
